sent	item	cond	recode	plausible	model	measure	rating
Social security payments should be cashed, no matter how small they are.	28		world knowledge		text-davinci-003	final	0.5208460688591003
Wordings can be understood, no matter how imprecise they are.	29		world knowledge		text-davinci-003	final	1.2174123525619507
Pleas for clemency should be considered, no matter how unreasonable they are.	30		world knowledge		text-davinci-003	final	6.974031448364258
Muscle spasms should be treated, no matter how painless they are.	31		world knowledge		text-davinci-003	final	1.6014372110366821
Returns on investment can be managed, no matter how unprofitable they are.	32		world knowledge		text-davinci-003	final	2.726234197616577
No head injury is too trivial to be ignored.	1	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-40.62330535054207
No plan is too unrealistic to be rejected.	2	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-51.87933433055878
No mistake is too insignificant to be overlooked.	3	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-32.77492159605026
No TV show is too unsuccessful to be discontinued.	4	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-66.63284981250763
No applicant is too inexperienced to be rejected.	5	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-48.83614695072174
No position under siege is too insignificant to be abandoned.	6	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-69.03961324691772
No decision is too unclear to be postponed.	7	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-60.43078279495239
No teenager is too rebellious to be marginalized.	8	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-61.26198720932007
No heirloom is too worthless to be thrown out.	9	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-69.45370358228683
No objection is too negligible to be ignored.	10	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-51.74623554944992
No law is too ambiguous to be misinterpreted.	11	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-48.3471977065783
No detail is too unimportant to be left out.	12	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-41.401969987899065
No problem is too insignificant to be concealed.	13	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-48.70479553937912
No chapter is too nonessential to be skipped.	14	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-59.14186954498291
No memory is too fuzzy to be forgotten.	15	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-51.95898485183716
No article is too mediocre to go unpublished.	16	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-59.782286167144775
No fee is too unprofitable to be waived.	17	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-67.1236139118555
No lecture is too boring to be skipped.	18	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-49.385496377944946
No exam is too useless to be canceled.	19	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-65.22946453094482
No potential habitat is too nutrient-poor to be uninhabited.	20	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-81.67883082821209
No artificial ingredient is too harmless to be abandoned.	21	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-78.62987101078033
No possible conversation topic is too unemotional to be left out.	22	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-92.20253744721413
No anonymous tip is too vague to be neglected.	23	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-72.1539876461029
No computer game is too harmless to be released.	24	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-60.47356581687927
No physics theory is too implausible to be dismissed.	25	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-64.72385150467744
No amateur play is too unoriginal to be missed.	26	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-87.17902272939682
No financial aid package is too small to be cut.	27	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-64.94221583008766
No social security payment is too small to be missed.	28	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-62.240850776433945
No wording is too imprecise to be misunderstood.	29	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-61.55868261307478
No plea for clemency is too unreasonable to be rejected.	30	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-64.57265805476345
No muscle spasm is too painless to be overlooked.	31	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-69.57865154743195
No return on investments is too unprofitable to be disregarded.	32	de-implsb-qneg	No..too..ignored	implausible	text-davinci-003	LogProb	-79.53174890525406
No head injury is too trivial to not be ignored.	1	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-60.21060508489609
No plan is too unrealistic to not be rejected.	2	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-59.855806946754456
No mistake is too insignificant to not be overlooked.	3	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-46.79430550336838
No TV show is too unsuccessful to not be discontinued.	4	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-74.00554358959198
No applicant is too inexperienced to not be rejected.	5	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-60.31959146261215
No position under siege is too insignificant to not be abandoned.	6	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-82.83854496479034
No decision is too unclear to not be postponed.	7	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-67.31248831748962
No teenager is too rebellious to not be marginalized.	8	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-67.09437561035156
No heirloom is too worthless to not be thrown out.	9	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-77.14675271511078
No objection is too negligible to not be ignored.	10	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-64.89968824386597
No law is too ambiguous to not be misinterpreted.	11	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-53.14295815723017
No detail is too unimportant to not be left out.	12	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-52.490325703285635
No problem is too insignificant to not be concealed.	13	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-58.523989379405975
No chapter is too nonessential to not be skipped.	14	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-73.35766220092773
No memory is too fuzzy to not be forgotten.	15	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-57.199586033821106
No article is too mediocre to not go unpublished.	16	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-68.89421582221985
No fee is too unprofitable to not be waived.	17	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-80.3367508907686
No lecture is too boring to not be skipped.	18	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-57.03354239463806
No exam is too useless to not be canceled.	19	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-75.65692329406738
No potential habitat is too nutrient-poor to not be uninhabited.	20	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-95.00984015833819
No artificial ingredient is too harmless to not be abandoned.	21	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-86.52238821983337
No possible conversation topic is too unemotional to not be left out.	22	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-101.98173147439957
No anonymous tip is too vague to not be neglected.	23	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-81.41125184297562
No computer game is too harmless to not be released.	24	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-71.50624620914459
No physics theory is too implausible to not be dismissed.	25	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-78.06215897633228
No amateur play is too unoriginal to not be missed.	26	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-93.21260279417038
No financial aid package is too small to not be cut.	27	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-73.09792628884315
No social security payment is too small to not be missed.	28	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-68.27309519052505
No wording is too imprecise to not be misunderstood.	29	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-64.97426147328224
No plea for clemency is too unreasonable to not be rejected.	30	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-77.62638453324325
No muscle spasm is too painless to not be overlooked.	31	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-79.21336686611176
No return on investments is too unprofitable to not be disregarded.	32	de-plsb-qneg	No..too..not..ignored	plausible	text-davinci-003	LogProb	-87.84902493521804
No head injury is too trivial to not be treated.	1	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-51.41202589869499
No plan is too unrealistic to not be made.	2	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-54.16174006462097
No mistake is too insignificant to not be corrected.	3	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-37.553677797317505
No TV show is too unsuccessful to not be continued.	4	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-65.60956275463104
No applicant is too inexperienced to not be accepted.	5	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-55.51851278543472
No position under siege is too insignificant to not be defended.	6	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-74.35182237625122
No decision is too unclear to not be executed.	7	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-69.37903785705566
No teenager is too rebellious to not be accepted.	8	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-52.26708674430847
No heirloom is too worthless to not be inherited.	9	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-71.75376605987549
No objection is too negligible to not be noticed.	10	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-60.31021657586098
No law is too ambiguous to not be interpreted correctly.	11	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-57.09476378560066
No detail is too unimportant to not be dealt with.	12	in-implsb-qneg	No..too..not..treated	implausible	text-davinci-003	LogProb	-52.5713331727311
