item	repeatability	subject	subject number	sent	model	measure	rating
30	nonrepeatable	pronoun	plural	More business owners have received their 2021 tax return than we have.	text-davinci-003	ppl	165.0570831298828
30	nonrepeatable	pronoun	control	Many business owners have received their 2021 tax return more than I have.	text-davinci-003	ppl	83.65095520019531
30	repeatable	np	singular	More business owners have complained about their 2021 tax return than the individual tax payer has.	text-davinci-003	ppl	93.21886444091797
30	repeatable	np	plural	More business owners have complained about their 2021 tax return than the individual tax payers have.	text-davinci-003	ppl	88.54804229736328
30	repeatable	np	control	More business owners have complained about their 2021 tax return than individual tax payers have.	text-davinci-003	ppl	80.2442398071289
30	nonrepeatable	np	singular	More business owners have received their 2021 tax return than the individual tax payer has.	text-davinci-003	ppl	78.76351928710938
30	nonrepeatable	np	plural	More business owners have received their 2021 tax return than the individual tax payers have.	text-davinci-003	ppl	73.36328125
30	nonrepeatable	np	control	More business owners have received their 2021 tax return than individual tax payers have.	text-davinci-003	ppl	61.343719482421875
31	repeatable	pronoun	singular	More senior employee have embraced leadership at their workplace than I have.	text-davinci-003	ppl	731.686767578125
31	repeatable	pronoun	plural	More senior employee have embraced leadership at their workplace than we have.	text-davinci-003	ppl	1127.0517578125
31	repeatable	pronoun	control	Many senior employee have embraced leadership at their workplace more than I have.	text-davinci-003	ppl	216.037353515625
31	nonrepeatable	pronoun	singular	More senior employee have missed leadership at their workplace than I have.	text-davinci-003	ppl	1182.8525390625
31	nonrepeatable	pronoun	plural	More senior employee have missed leadership at their workplace than we have.	text-davinci-003	ppl	1503.771728515625
31	nonrepeatable	pronoun	control	Many senior employee have missed leadership at their workplace more than I have.	text-davinci-003	ppl	287.29278564453125
31	repeatable	np	singular	More senior employee have embraced leadership at their workplace than the junior employee has.	text-davinci-003	ppl	364.5422058105469
31	repeatable	np	plural	More senior employee have embraced leadership at their workplace than the junior employees have.	text-davinci-003	ppl	309.77703857421875
31	repeatable	np	control	More senior employee have embraced leadership at their workplace than junior employees have.	text-davinci-003	ppl	407.0293884277344
31	nonrepeatable	np	singular	More senior employee have missed leadership at their workplace than the junior employee has.	text-davinci-003	ppl	512.14013671875
31	nonrepeatable	np	plural	More senior employee have missed leadership at their workplace than the junior employees have.	text-davinci-003	ppl	420.3511657714844
31	nonrepeatable	np	control	More senior employee have missed leadership at their workplace than junior employees have.	text-davinci-003	ppl	588.718505859375
32	repeatable	pronoun	singular	More children have suffered from severe flu than I have.	text-davinci-003	ppl	110.60868835449219
32	repeatable	pronoun	plural	More children have suffered from severe flu than we have.	text-davinci-003	ppl	187.0203399658203
32	repeatable	pronoun	control	Many children have suffered from severe flu more than I have.	text-davinci-003	ppl	90.83065795898438
32	nonrepeatable	pronoun	singular	More children have been diagnosed with severe flu than I have.	text-davinci-003	ppl	68.60272216796875
32	nonrepeatable	pronoun	plural	More children have been diagnosed with severe flu than we have.	text-davinci-003	ppl	103.34393310546875
32	nonrepeatable	pronoun	control	Many children have been diagnosed with severe flu more than I have.	text-davinci-003	ppl	85.04293823242188
32	repeatable	np	singular	More children have suffered from severe flu than the adult has.	text-davinci-003	ppl	135.2779083251953
32	repeatable	np	plural	More children have suffered from severe flu than the adults have.	text-davinci-003	ppl	104.3324966430664
32	repeatable	np	control	More children have suffered from severe flu than adults have.	text-davinci-003	ppl	94.77344512939453
32	nonrepeatable	np	singular	More children have been diagnosed with severe flu than the adult has.	text-davinci-003	ppl	98.47733306884766
32	nonrepeatable	np	plural	More children have been diagnosed with severe flu than the adults have.	text-davinci-003	ppl	60.4406623840332
32	nonrepeatable	np	control	More children have been diagnosed with severe flu than adults have.	text-davinci-003	ppl	45.241539001464844
1	repeatable	pronoun	singular	More students have been to Russia than I have.	text-davinci-003	final	0.35346361994743347
1	repeatable	pronoun	plural	More students have been to Russia than we have.	text-davinci-003	final	3.0701568126678467
1	repeatable	pronoun	control	Many students have been to Russia more than I have.	text-davinci-003	final	2.9862115383148193
1	nonrepeatable	pronoun	singular	More students have escaped from Russia than I have.	text-davinci-003	final	3.251765012741089
1	nonrepeatable	pronoun	plural	More students have escaped from Russia than we have.	text-davinci-003	final	4.0732879638671875
1	nonrepeatable	pronoun	control	Many students have escaped from Russia more than I have.	text-davinci-003	final	1.957801103591919
1	repeatable	np	singular	More students have been to Russia than the teacher has.	text-davinci-003	final	5.476247310638428
1	repeatable	np	plural	More students have been to Russia than the teachers have.	text-davinci-003	final	6.824546813964844
1	repeatable	np	control	More students have been to Russia than teachers have.	text-davinci-003	final	7.291954517364502
1	nonrepeatable	np	singular	More students have escaped from Russia than the teacher has.	text-davinci-003	final	4.359074115753174
1	nonrepeatable	np	plural	More students have escaped from Russia than the teachers have.	text-davinci-003	final	3.871915578842163
1	nonrepeatable	np	control	More students have escaped from Russia than teachers have.	text-davinci-003	final	6.700682163238525
2	repeatable	pronoun	singular	More teenagers have used Tiktok than I have.	text-davinci-003	final	2.6779255867004395
2	repeatable	pronoun	plural	More teenagers have used Tiktok than we have.	text-davinci-003	final	4.4972710609436035
2	repeatable	pronoun	control	Many teenagers have used Tiktok more than I have.	text-davinci-003	final	0.5440423488616943
2	nonrepeatable	pronoun	singular	More teenagers have installed Tiktok than I have.	text-davinci-003	final	2.511007070541382
2	nonrepeatable	pronoun	plural	More teenagers have installed Tiktok than we have.	text-davinci-003	final	4.98410701751709
2	nonrepeatable	pronoun	control	Many teenagers have installed Tiktok more than I have.	text-davinci-003	final	1.7344735860824585
2	repeatable	np	singular	More teenagers have used Tiktok than the adult has.	text-davinci-003	final	9.489582061767578
2	repeatable	np	plural	More teenagers have used Tiktok than the adults have.	text-davinci-003	final	6.243845462799072
2	repeatable	np	control	More teenagers have used Tiktok than adults have.	text-davinci-003	final	7.949069976806641
2	nonrepeatable	np	singular	More teenagers have installed Tiktok than the adult has.	text-davinci-003	final	9.668105125427246
2	nonrepeatable	np	plural	More teenagers have installed Tiktok than the adults have.	text-davinci-003	final	6.620574474334717
2	nonrepeatable	np	control	More teenagers have installed Tiktok than adults have.	text-davinci-003	final	8.068649291992188
3	repeatable	pronoun	singular	More engineers have traveled to San Francisco than I have.	text-davinci-003	final	0.259298712015152
3	repeatable	pronoun	plural	More engineers have traveled to San Francisco than we have.	text-davinci-003	final	2.301727771759033
3	repeatable	pronoun	control	Many engineers have traveled to San Francisco more than I have.	text-davinci-003	final	0.6688104271888733
3	nonrepeatable	pronoun	singular	More engineers have been laid off in San Francisco than I have.	text-davinci-003	final	5.070998668670654
3	nonrepeatable	pronoun	plural	More engineers have been laid off in San Francisco than we have.	text-davinci-003	final	3.2520642280578613
3	nonrepeatable	pronoun	control	Many engineers have been laid off in San Francisco more than I have.	text-davinci-003	final	4.2919745445251465
3	repeatable	np	singular	More engineers have traveled to San Francisco than the accountant has.	text-davinci-003	final	6.132801055908203
3	repeatable	np	plural	More engineers have traveled to San Francisco than the accountants have.	text-davinci-003	final	6.446533203125
3	repeatable	np	control	More engineers have traveled to San Francisco than accountants have.	text-davinci-003	final	6.90305757522583
3	nonrepeatable	np	singular	More engineers have been laid off in San Francisco than the accountant has.	text-davinci-003	final	5.863992214202881
3	nonrepeatable	np	plural	More engineers have been laid off in San Francisco than the accountants have.	text-davinci-003	final	6.614751815795898
3	nonrepeatable	np	control	More engineers have been laid off in San Francisco than accountants have.	text-davinci-003	final	5.146461009979248
4	repeatable	pronoun	singular	More financial analysts have read the Harvard Business Review than I have.	text-davinci-003	final	0.255677193403244
4	repeatable	pronoun	plural	More financial analysts have read the Harvard Business Review than we have.	text-davinci-003	final	3.620169162750244
4	repeatable	pronoun	control	Many financial analysts have read the Harvard Business Review more than I have.	text-davinci-003	final	0.23704779148101807
4	nonrepeatable	pronoun	singular	More financial analysts have subscribed to the Harvard Business Review than I have.	text-davinci-003	final	2.9384453296661377
4	nonrepeatable	pronoun	plural	More financial analysts have subscribed to the Harvard Business Review than we have.	text-davinci-003	final	5.076379299163818
4	nonrepeatable	pronoun	control	Many financial analysts have subscribed to the Harvard Business Review more than I have.	text-davinci-003	final	0.47806257009506226
4	repeatable	np	singular	More financial analysts have read the Harvard Business Review than the student has.	text-davinci-003	final	15.492467880249023
4	repeatable	np	plural	More financial analysts have read the Harvard Business Review than the students have.	text-davinci-003	final	7.477524757385254
4	repeatable	np	control	More financial analysts have read the Harvard Business Review than students have.	text-davinci-003	final	7.619487762451172
4	nonrepeatable	np	singular	More financial analysts have subscribed to the Harvard Business Review than the student has.	text-davinci-003	final	15.30006217956543
