expNum	itemNum	condition	sent	model	measure	rating
2	14	Relative Did Not	The rancher who did not predict the neighbor will wrangle the bull will ever be hungry again.	text-davinci-003	ppl	268.16912841796875
3	14	Relative Never	The rancher who never predicted the neighbor will wrangle the bull will ever be hungry again.	text-davinci-003	ppl	381.9497375488281
6	14	Embedded No	The rancher who predicted no cowboy would wrangle the bull will ever be hungry again.	text-davinci-003	ppl	359.6604919433594
6	14	Embedded Not a Single	The rancher who predicted not a single cowboy would wrangle the bull will ever be hungry again.	text-davinci-003	ppl	250.35792541503906
6	14	Licensor Absent	The rancher who the cowboy predicted would wrangle the bull will ever be hungry again.	text-davinci-003	ppl	346.9214172363281
6	14	Matrix No	No rancher who the cowboy predicted would wrangle the bull will ever be hungry again.	text-davinci-003	ppl	243.1448974609375
6	14	Relative Subject No	The rancher who no cowboy predicted would wrangle the bull will ever be hungry again.	text-davinci-003	ppl	535.4608154296875
6	14	Relative Subject Not A Single	The rancher who not a single cowboy predicted would wrangle the bull will ever be hungry again.	text-davinci-003	ppl	320.139404296875
1	15	Licensor Absent	The lender who the banker recommended for asset management will ever raise interest rates.	text-davinci-003	ppl	952.5127563476562
1	15	Matrix No	No lender who the banker recommended for asset management will ever raise interest rates.	text-davinci-003	ppl	544.6212158203125
1	15	Relative Didn't	The lender who didn't recommend the banker for asset management will ever raise interest rates.	text-davinci-003	ppl	624.8763427734375
1	15	Relative No	The lender who no banker recommended for asset management will ever raise interest rates.	text-davinci-003	ppl	2419.011474609375
2	15	Relative Did Not	The lender who did not recommend the banker for asset management will ever raise interest rates.	text-davinci-003	ppl	542.9149169921875
3	15	Relative Never	The lender who never recommended the banker for asset management will ever raise interest rates.	text-davinci-003	ppl	1059.4830322265625
6	15	Embedded No	The lender who recommended no banker for asset management will ever raise interest rates.	text-davinci-003	ppl	1374.9788818359375
6	15	Embedded Not a Single	The lender who recommended not a single banker for asset management will ever raise interest rates.	text-davinci-003	ppl	880.1145629882812
6	15	Licensor Absent	The lender who the banker recommended for asset management will ever raise interest rates.	text-davinci-003	ppl	955.8089599609375
6	15	Matrix No	No lender who the banker recommended for asset management will ever raise interest rates.	text-davinci-003	ppl	547.6320190429688
6	15	Relative Subject No	The lender who no banker recommended for asset management will ever raise interest rates.	text-davinci-003	ppl	2456.564453125
6	15	Relative Subject Not A Single	The lender who not a single banker recommended for asset management will ever raise interest rates	text-davinci-003	ppl	1110.94580078125
1	16	Licensor Absent	The agent who the tourist asked for travel preference will ever suggest a boring trip.	text-davinci-003	ppl	1021.342529296875
1	16	Matrix No	No agent who the tourist asked for travel preference will ever suggest a boring trip.	text-davinci-003	ppl	396.134521484375
1	16	Relative Didn't	The agent who didn't ask the tourist for travel preference will ever suggest a boring trip.	text-davinci-003	ppl	312.5720520019531
1	16	Relative No	The agent who no tourist asked for travel preference will ever suggest a boring trip.	text-davinci-003	ppl	1386.5816650390625
2	16	Relative Did Not	The agent who did not ask the tourist for travel preference will ever suggest a boring trip.	text-davinci-003	ppl	279.9700012207031
3	16	Relative Never	The agent who never asked the tourist for travel preference will ever suggest a boring trip.	text-davinci-003	ppl	365.1369323730469
6	16	Embedded No	The agent who recommended no concierge for day planning will ever suggest a boring trip.	text-davinci-003	ppl	1128.1922607421875
6	16	Embedded Not a Single	The agent who recommended not a single concierge for day planning will ever suggest a boring trip.	text-davinci-003	ppl	783.5446166992188
6	16	Licensor Absent	The agent who the concierge recommended for day planning will ever suggest a boring trip.	text-davinci-003	ppl	725.6849975585938
6	16	Matrix No	No agent who the concierge recommended for day planning will ever suggest a boring trip.	text-davinci-003	ppl	226.23556518554688
6	16	Relative Subject No	The agent who no concierge recommended for day planning will ever suggest a boring trip.	text-davinci-003	ppl	723.6543579101562
6	16	Relative Subject Not A Single	The agent who not a single concierge recommended for day planning will ever suggest a boring trip.	text-davinci-003	ppl	505.9266052246094
1	17	Licensor Absent	The painter who the sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	213.5130157470703
1	17	Matrix No	No painter who the sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	170.53501892089844
1	17	Relative Didn't	The painter who didn't say the sculptor had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	241.9628143310547
1	17	Relative No	The painter who no sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	579.4617919921875
2	17	Relative Did Not	The painter who did not say the sculptor had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	269.4228820800781
3	17	Relative Never	The painter who never said the sculptor had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	272.4458312988281
6	17	Embedded No	The painter who said no sculptor had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	429.53094482421875
6	17	Embedded Not a Single	The painter who said not a single sculptor had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	323.7089538574219
6	17	Licensor Absent	The painter who the sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	213.10543823242188
6	17	Matrix No	No painter who the sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	171.40553283691406
6	17	Relative Subject No	The painter who no sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	551.8157348632812
6	17	Relative Subject Not A Single	The painter who not a single sculptor said had a good eye will ever paint an impressionist sunset.	text-davinci-003	ppl	318.8614501953125
1	18	Licensor Absent	The bully who the student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	691.1585083007812
1	18	Matrix No	No bully who the student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	398.8308410644531
1	18	Relative Didn't	The bully who didn't say the student was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	417.143798828125
1	18	Relative No	The bully who no student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	1363.5660400390625
2	18	Relative Did Not	The bully who did not say the student was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	540.0382080078125
3	18	Relative Never	The bully who never said the student was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	730.8065185546875
6	18	Embedded No	The bully who said no student was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	1066.9483642578125
6	18	Embedded Not a Single	The bully who said not a single student was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	599.8656616210938
6	18	Licensor Absent	The bully who the student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	691.0009155273438
6	18	Matrix No	No bully who the student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	397.567626953125
6	18	Relative Subject No	The bully who no student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	1331.3951416015625
6	18	Relative Subject Not A Single	The bully who not a single student said was mean will ever get a scholarship to Northwestern.	text-davinci-003	ppl	758.0322265625
1	19	Licensor Absent	The patient who the trainer treated to dinner will ever give up on recovery.	text-davinci-003	ppl	1103.9290771484375
1	19	Matrix No	No patient who the trainer treated to dinner will ever give up on recovery.	text-davinci-003	ppl	846.1460571289062
1	19	Relative Didn't	The patient who didn't treat the trainer to dinner will ever give up on recovery.	text-davinci-003	ppl	383.3039245605469
1	19	Relative No	The patient who no trainer treated to dinner will ever give up on recovery.	text-davinci-003	ppl	2534.049560546875
2	19	Relative Did Not	The patient who did not treat the trainer to dinner will ever give up on recovery.	text-davinci-003	ppl	391.0106201171875
3	19	Relative Never	The patient who never treated the trainer to dinner will ever give up on recovery.	text-davinci-003	ppl	692.3670654296875
6	19	Embedded No	The patient who treated no trainer unkindly will ever give up on recovery.	text-davinci-003	ppl	1150.7607421875
6	19	Embedded Not a Single	The patient who treated not a single trainer unkindly will ever give up on recovery.	text-davinci-003	ppl	640.7208251953125
6	19	Licensor Absent	The patient who the trainer treated unkindly will ever give up on recovery.	text-davinci-003	ppl	544.452392578125
6	19	Matrix No	No patient who the trainer treated unkindly will ever give up on recovery.	text-davinci-003	ppl	329.8984375
6	19	Relative Subject No	The patient who no trainer treated unkindly will ever give up on recovery.	text-davinci-003	ppl	780.7702026367188
6	19	Relative Subject Not A Single	The patient who not a single trainer treated unkindly will ever give up on recovery.	text-davinci-003	ppl	559.3773193359375
